majortopic,text,chamber,party,pass_h,pass_s,bill_id,year,cong
19.0,To provide for the furnishing of emergency humanitarian assistance to the people of the Soviet Union and to assist in the conversion of the military industrial complex of the Soviet Union to civilian uses.,1,100.0,0.0,0.0,102-HR-3870,1991,102
19.0,"A bill to provide that no Federal income tax shall be imposed on amounts received by victims of the Nazi regime or their heirs or estates, and for other purposes.",2,200.0,0.0,0.0,107-S-749,2001,107
19.0,"To require a terrorism threat assessment regarding the transportation of chemical, biological, nuclear, and radiological materials through United States land borders and within the United States, and for other purposes.",0,100.0,1.0,0.0,114-HR-3350,2015,114
19.0,To provide criminal penalties for certain travel under a U.S. passport is violation of certain passport restrictions,1,100.0,0.0,0.0,91-HR-1333,1969,91
19.0,A bill to amend the International Religious Freedom Act of 1998 to support religious freedom in foreign countries.,2,200.0,0.0,0.0,113-S-2675,2014,113
19.0,"To impose sanctions on persons who are complicit in human rights abuses committed against citizens of Iran or their family members after the June 12, 2009, political processes in Iran, and for other purposes.",1,200.0,0.0,0.0,111-H-4649,2010,111
19.0,"To promote transparency, accountability, and reform within the United Nations system, and for other purposes.",1,200.0,0.0,0.0,110-HR-2712,2007,110
19.0,To reauthorize the Atlantic Tunas Convention Act of 1976.,1,100.0,0.0,0.0,103-HR-779,1993,103
19.0,"A bill to enhance the capability of the United States to deter, prevent, thwart, and respond to international acts of terrorism against United States nationals and interests.",2,200.0,0.0,1.0,106-S-3205,2000,106
19.0,"To promote the peaceful resolution of international conflict, and forother purposes",1,100.0,0.0,0.0,91-HR-8846,1969,91
19.0,A bill to provide for the appointment of an assistant to the Secretary of State to be known as the Assistant for International Cultural Relations.,2,100.0,0.0,1.0,85-S-3112,1958,85
19.0,"A bill to authorize contributions to Cooperative for American Remittances to Europe, Inc",2,100.0,0.0,1.0,81-S-2496,1949,81
19.0,To allow actions for damages caused by terrorist acts to be brought against any country or officials thereof.,1,100.0,0.0,0.0,107-HR-2947,2001,107
19.0,"To amend the Millennium Challenge Act of 2003 to authorize regional and concurrent compacts under that Act, and for other purposes.",1,200.0,0.0,0.0,110-HR-7165,2008,110
19.0,"Providing that no treaty now existing or hereafter to be created shall contain any provision abridging the sovereign power of the United States, nor of any State thereof, nor shall any treaty amend or abridge any law of the United States or of any State t",1,200.0,0.0,0.0,83-HR-2516,1953,83
19.0,"To amend further the Foreign Assistance Act of 1961, as amended",1,200.0,0.0,0.0,88-HR-7316,1963,88
19.0,To ensure that the Caribbean Basin Initiative is not adversely affected by the implementation of the North American Free Trade Agreement and to apply fast track approval procedures to free trade agreements entered into between the United States and certain Caribbean Basin countries.,1,100.0,0.0,0.0,103-HR-1403,1993,103
19.0,"A bill to amend the Foreign Assistance Act of 1961 to provide emergency relief, rehabilitation, and humanitarian assistance to the people who have been victimized by the recent earthquakes in Turkey.",2,100.0,0.0,0.0,95-S-318,1977,95
19.0,"To ensure that the Enhanced Highly Indebted Poor Countries Initiative achieves the objective of substantially increasing resources available for human development and poverty reduction in heavily indebted poor countries, and for other purposes.",1,200.0,0.0,0.0,107-HR-4524,2002,107
19.0,To provide for a Peace Corps training and educational benefits demonstration program.,1,200.0,0.0,0.0,101-HR-985,1989,101
19.0,A bill to establish a government-to-government International Copper Action Commission.,2,200.0,0.0,0.0,99-S-1670,1985,99
19.0,"A bill to amend the Foreign Assistance Act of 1961, as amended",2,100.0,0.0,0.0,92-S-376,1971,92
19.0,A bill to provide Congressional approval of the Governing International Fishery Agreement between the United States and the Government of the German Democratic Republic.,1,100.0,1.0,1.0,100-HR-4621,1988,100
19.0,Concerning democracy and human rights in the People's Republic of China and Tibet.,1,200.0,0.0,0.0,101-HR-2611,1989,101
19.0,A bill to amend the Foreign Assistance Act of 1961 to prohibit all direct and indirect assistance for Angola.,1,100.0,0.0,0.0,94-HR-11276,1975,94
19.0,Relating to the compensation of certain employees of the Panama Canal.,1,100.0,0.0,0.0,81-HR-5531,1949,81
19.0,"A bill to ensure that any entity owned, operated, or controlled by the people's Liberation Army or the People's Armed Police of the People's Republic of China does not conduct certain business with United States persons, and for other purposes.",2,100.0,0.0,0.0,105-S-2567,1998,105
19.0,To repeal authority for administration of an au pair program by the United States Information Agency.,1,200.0,0.0,0.0,105-HR-3092,1998,105
19.0,"To amend the Foreign Assistance Act of 1961 to authorize the provision of assistance for microenterprises, and for other purposes.",1,200.0,1.0,0.0,104-HR-3846,1996,104
19.0,"A bill to authorize appropriations for fiscal year 1994 and 1995 for the United States Information Agency, and for other purposes.",2,100.0,0.0,0.0,103-S-1031,1993,103
19.0,To restrict trade and other relations with the Republic of Azerbaijan.,1,100.0,0.0,0.0,102-HR-4161,1992,102
19.0,To provide for the adjudication of certain claims against the Government of Iraq and to ensure priority for United States veterans filing such claims.,1,100.0,0.0,0.0,105-HR-3484,1998,105
19.0,A bill to provide for the establishment of the International Peace Institute.,2,100.0,0.0,0.0,90-S-3708,1968,90
19.0,"A bill to provide for continuity and support of study, research, and development of programs for peaceful uses in science. commerce, and other activities related to Antarctica, which shall include, but shall not be limited to, gathering, evaluating, corre",2,200.0,0.0,0.0,87-S-1516,1961,87
19.0,"To provide for continuity and support of study, research, and development of programs for peaceful uses in science, commerce, and other activities related to Antarctica, which shall include, but shall no be limited to, gathering, evaluating, correlating, and dispersing of information and knowledge obtained from exploration, research, and other mediums relating to weather, communications, travel, and other areas of information; also to coordinate Antarctic activities among those agencies of the U.S. Government and private institutions interested is or concerned directly with the promotion, advancement, increase, and diffusion of knowledge of the Antarctic; and to direct and administer U.S. Antarctic programs in the national interest",1,100.0,0.0,0.0,89-HR-555,1965,89
19.0,"A bill to amend the Foreign Assistance and Related Programs Appropriations Act, 1985, to provide increased funding for basic health care services in developing countries.",1,100.0,0.0,0.0,98-HR-6117,1984,98
19.0,A bill to authorize such sums as may be necessary for a Balkan Stabilization Conference as convened by the United States and to express the sense of Congress that the President should convene such a conference to consider all outstanding issues related to the execution of the Dayton Accords and the peace agreement with Serbia that ended Operation Allied Force.,2,200.0,0.0,0.0,106-S-2680,2000,106
19.0,To authorize a contribution to the government of the Ryukyu Islands for the purpose of providing compensation for use of private property and damage to persons and property arising from acts of the U.S. Forces before the enry into force of the Japanese Tr,1,100.0,0.0,0.0,87-HR-6042,1961,87
19.0,To establish a National Commission on Terrorism.,1,200.0,0.0,0.0,105-HR-4536,1998,105
19.0,"To establish the Interagency Committee on Spanish-American Affairs, and for other purposes",1,100.0,0.0,0.0,91-HR-11479,1969,91
19.0,A bill to terminate the embargo against trade between the United States and Cuba.,2,100.0,0.0,0.0,94-S-935,1975,94
19.0,A bill to declare the need for an explicit population policy and to establish an Office of Population Policy.,1,100.0,0.0,0.0,95-HR-13852,1978,95
19.0,A bill to extend the duties of the Executive Protective Service to include the protection of the United Nations buildings in New York City.,1,100.0,0.0,0.0,93-HR-9985,1973,93
19.0,"To accelerate the income tax benefits for charitable cash contributions for the relief of victims of the January 12, 2010, earthquake in Haiti.",1,100.0,0.0,0.0,111-H-4468,2010,111
19.0,"To extend the benefits of the Panama Canal Construction Service Annuity Act of May 29, 1944, to certain additional civilian officers and employees",1,100.0,0.0,0.0,86-HR-8146,1959,86
19.0,A bill to provide detention benefits for the American hostages held in Iran and to exclude from gross income such benefits and any earned income of the hostages during the period of the Iranian crisis.,1,200.0,0.0,0.0,96-HR-7272,1980,96
19.0,"To provide certain increases in annuities payable from the Foreign Service Retirement and Disability Fund, and for other purposes",1,100.0,0.0,0.0,90-HR-16903,1968,90
19.0,"To amend the Foreign Assistance Act of 1961 to provide increased assistance for the prevention, treatment, and control of tuberculosis, and for other purposes.",1,100.0,1.0,0.0,110-HR-1567,2007,110
19.0,"To make certain changes in the administration of the Panama Canal Company, and for other purposes",1,200.0,0.0,0.0,84-HR-7393,1955,84
19.0,"A bill to authorize supplemental appropriations for fiscal year 1978, and to authorize appropriations for fiscal year 1979, for the Peace Corps, and to make certain changes in the Peace Corps Act.",1,100.0,1.0,1.0,95-HR-11877,1978,95
19.0,A bill to amend section 514 of chapter 2 part II of the Foreign Assistance Act of 1961.,1,100.0,0.0,0.0,94-HR-8882,1975,94
